user_id_link	user_id	user_name	user_ta_level	user_age_range	user_sex	user_location	user_nb_contributions	user_nb_cities_visited	user_nb_helpful_votes	user_nb_photos	user_tags	restaurant_reviewed_url	review_date	review_city	review_lang	review_rating	review_title	review
https://www.tripadvisor.com/Profile/Krystel1983	Krystel1983	Krystel	4.0	25-34	woman	London, United	20.0	17.0	6.0	15.0	Vegetarian;Peace and Quiet Seeker	https://www.tripadvisor.com/Restaurant_Review-g186338-d10440481-Reviews-Andy_s_Greek_Taverna-London_England.html	June 27, 2021	London, United Kingdom	en	5.0	Delicious!	This restaurant has fantastic atmosphere, and delicious, authentic Greek food. One of my favourite restaurants in London.
https://www.tripadvisor.com/Profile/59fifty	59fifty	59fifty	6.0	25-34	man	Manchester, United	94.0	37.0	169.0	12.0	Foodie;Urban Explorer;Nightlife Seeker;Beach Goer	https://www.tripadvisor.com/Restaurant_Review-g186338-d10440481-Reviews-Andy_s_Greek_Taverna-London_England.html	June 25, 2021	London, United Kingdom	en	5.0	I can understand why Andy's is in the top 10 restaurants in London. Loved it!!	We booked ahead through OpenTable and thank God we did as the restaurant was very full when we arrived, just one vacant table remaining reserved for us. Such a warm welcome by all the staff - as if we were family! Not familiar with Greek wines we asked Andy for a recommendation, he went to gather a few bottles from the bar and insisted on giving us a wine tasting session until we found a bottle we liked. We picked a lovely med-dry white. The food was fantastic, so tasty and fresh. Halloumi and king prawn starters followed by mixed kebab mains, fries and a Greek salad. We left so full! I'd definitely recommend Andy's to anyone visiting London/Camden for excellently priced tasty food, considering it's central London!
https://www.tripadvisor.com/Profile/Barry_MScotland	Barry_MScotland	Barry_MScotland	6.0	35-49	man	Roslin, United	225.0	60.0	143.0	39.0	Foodie;Beach Goer;Thrifty Traveler	https://www.tripadvisor.com/Restaurant_Review-g186338-d10440481-Reviews-Andy_s_Greek_Taverna-London_England.html	June 20, 2021	London, United Kingdom	en	5.0	King of the Kleftiko!	Really enjoyed our meal here. Starters were excellent and the wine good too. Staff and owner are really nice, however the highlight here is the kleftiko! We both had this and brought memories of holidays to Greece back to us. The lamb was wonderfully cooked and the chef clearly knows what he’s doing. If you in area definitely try this place. Efharisto!
https://www.tripadvisor.com/Profile/ginnyLondon	ginnyLondon	ginnyLondon	6.0	35-49	woman	London, United	175.0	111.0	197.0	640.0	Foodie;Nature Lover;Beach Goer;Luxury Traveler	https://www.tripadvisor.com/Restaurant_Review-g186338-d10440481-Reviews-Andy_s_Greek_Taverna-London_England.html	June 1, 2021	London, United Kingdom	en	5.0	Amazing food/Good service	My husband, myself and our daughter and fiance' had a lovely meal in this restaurant last night, our first meal out (but inside a restaurant) since last August. Restaurant is well spaced out inside, so plenty of space between tables, hand sanitiser on the wall upon entry, very clean, staff wear masks while serving and nearly all customers observed the mask wearing while moving between tables or using the toilets.  Two of us ordered the Meze and the other two ordered the set Mixed Grill option with the three dish cold starters and between the four of us we shared all dishes. The food was very fresh and tasty, one of the better Mezes that I have had in a Greek restaurant, not overwhelming in size and very good value. The Meze had the added bonus of Kleftico (a speciality dish - the lamb melted in your mouth), which is usually not the norm but a very pleasant addition.  Service in the most part was very good, we only had a little issue with the young waitress in that she did not give us a tap water when ordered and when asked for it, again it did not materialise until we asked one of the male waiters and then they immediately got it for us. Not sure if the young waitress could understand us, but this happened again when requesting more bread and the bill, she just went outside to serve someone else, but eventually both materialised. Other than that small issue the service was perfect. When the bill came the (owner I believe) gave us a complimentary shot of Amaretto each, which was a nice touch.  Will definitely be returning and would highly recommend this restaurant for a lovely meal out.
https://www.tripadvisor.com/Profile/BarbsBunny25	BarbsBunny25	BarbsBunny25	5.0	18-24	woman	London, United	37.0	20.0	33.0	31.0	Foodie;Nightlife Seeker;Beach Goer;Luxury Traveler	https://www.tripadvisor.com/Restaurant_Review-g186338-d7198644-Reviews-TwoRuba_Bar-London_England.html	February 16, 2018	London, United Kingdom	en	5.0	Great night thanks to Robert!	Had such a good night here with my friend thanks to bartender Robert - he looked after us all night and made us the best Pornstar Martinis. Great place to grab a cocktail on a Friday night, good music! Thank you TwoRuba 👍🏻
https://www.tripadvisor.com/Profile/GlasgowWinenut	GlasgowWinenut	GlasgowWinenut	6.0	50-64	woman	Glasgow, United	643.0	213.0	300.0	671.0	Vegetarian;Foodie;Nature Lover	https://www.tripadvisor.com/Restaurant_Review-g186338-d7198644-Reviews-TwoRuba_Bar-London_England.html	May 29, 2017	London, United Kingdom	en	4.0	Nice relaxed venue	This is a nice relaxed area. Its never really busy. We had 2 cocktails , they were nice but overpriced. £13 for one £15 for the other and nearly £3 service charge. we had cocktails in other places which were just as nice for half the price.
https://www.tripadvisor.com/Profile/varun_mukthi	varun_mukthi	varun_mukthi	6.0	25-34	man	London, United	66.0	519.0	470.0	481.0	Foodie;Urban Explorer;Nightlife Seeker;Nature Lover	https://www.tripadvisor.com/Restaurant_Review-g186338-d7198644-Reviews-TwoRuba_Bar-London_England.html	December 4, 2016	London, United Kingdom	en	5.0	Chilled, relaxed bar	Ruba never disappoints. They have one of the best service in town and that combined with a plush interior and a very relaxed atmosphere, this has to be one of the best places near London Bridge. We have been here often, in the past, and the standard of service has never deteriorated. They have a wide range of cocktails on offer, and would be going back soon. Definitely recommend it.
https://www.tripadvisor.com/Profile/Hawkeye52241	Hawkeye52241	Hawkeye52241	5.0	50-64	man	Gothenburg, Sweden	51.0	136.0	49.0	17.0	Art and Architecture Lover;Foodie;Urban Explorer;History Buff	https://www.tripadvisor.com/Restaurant_Review-g186338-d7198644-Reviews-TwoRuba_Bar-London_England.html	September 5, 2016	London, United Kingdom	en	1.0	Terrible slow service	Service was very slow even though there were only about 8 customers and 2 staff. Cocktails (Manhattan and Margarita) were low quality.
https://www.tripadvisor.com/Profile/Wanderer_na	Wanderer_na	Wanderer_na	4.0	25-34	man	London, United	30.0	40.0	16.0	4.0	Vegetarian;Foodie;Urban Explorer	https://www.tripadvisor.com/Restaurant_Review-g186338-d7198644-Reviews-TwoRuba_Bar-London_England.html	August 1, 2016	London, United Kingdom	en	5.0	Great cocktails and super service	We hosted drinks for several friends few days ago and everybody really enjoyed their time. the cocktails were really good as well as the bar food. Staff is very friendly and the service was quick. We have been here a few times and always felt it was relatively under-appreciated. Probably because prices are slightly on the higher side. However they serve food from Jamie's next door which makes it even more amazing.
https://www.tripadvisor.com/Profile/smiletravels	smiletravels	smiletravels	6.0	50-64	woman	Maidenhead, United	230.0	271.0	137.0	101.0	Foodie	https://www.tripadvisor.com/Restaurant_Review-g186338-d7198644-Reviews-TwoRuba_Bar-London_England.html	April 16, 2016	London, United Kingdom	en	5.0	really welcoming bar	had a drink here late one night, they had stopped serving food but still served us. The decor is very stylish and comfortable, great lighting and atmosphere
https://www.tripadvisor.com/Profile/R2601LHlindab	R2601LHlindab	Linda B	3.0	50-64	woman	Kendal, United	11.0	6.0	4.0	6.0	Family Vacationer	https://www.tripadvisor.com/Restaurant_Review-g186338-d7198644-Reviews-TwoRuba_Bar-London_England.html	February 11, 2016	London, United Kingdom	en	4.0	Classy bar!	Spot on location, right beside Tower Bridge. Very helpful, friendly waitress. Perfect bar to relax in, lovely surroundings. Good choice of drinks, in fact struggled to decide!
https://www.tripadvisor.com/Profile/AuraB245	Aura B	Aura B	5.0	25-34	woman	London, United	54.0	115.0	34.0	15.0	Art and Architecture Lover;Vegetarian;Foodie;Urban Explorer	https://www.tripadvisor.com/Restaurant_Review-g186338-d7198644-Reviews-TwoRuba_Bar-London_England.html	November 16, 2015	London, United Kingdom	en	4.0	Classy	Simple and Classy. Nice pricey food but a perfect place to meet a business partner and have a quiet meeting in a nice atmosphere
https://www.tripadvisor.com/Profile/tonyapate	tonyapate	tonyapate	5.0	50-64	woman	Kissimmee, Florida	50.0	259.0	42.0	17.0	Urban Explorer;Like a Local;History Buff;Backpacker	https://www.tripadvisor.com/Restaurant_Review-g186338-d7198644-Reviews-TwoRuba_Bar-London_England.html	April 21, 2015	London, United Kingdom	en	3.0	Nice for midday snack	Waited while our room was being cleaned. Limited beer selection, all bottles, no tap. Menu was limited...salads and sandwiches - approx $13. Beer and food were good, service was excellent. Nice little reprieve.
https://www.tripadvisor.com/Profile/howie999	howie999	howie999	6.0	50-64	man	Darlington, United	491.0	557.0	289.0	170.0	Luxury Traveler	https://www.tripadvisor.com/Restaurant_Review-g186338-d7198644-Reviews-TwoRuba_Bar-London_England.html	February 3, 2015	London, United Kingdom	en	3.0	Overated High price ideal for poseurs and Hooray Henrys	Not really a great bar - its OK if you like posing and spending stupid amounts of money on overpriced drinks with pretty poorly trained staff.
https://www.tripadvisor.com/Profile/MiaMobile	MiaMobile	MiaMobile	6.0	35-49	woman	Pensacola, Florida	196.0	179.0	105.0	3.0	Art and Architecture Lover;Foodie;History Buff;Thrill Seeker	https://www.tripadvisor.com/Restaurant_Review-g186338-d7198644-Reviews-TwoRuba_Bar-London_England.html	June 30, 2013	London, United Kingdom	en	3.0	Not bad to have a drink!	It is late and you are staying at the Hilton, good place to have tapas and a glass of wine, It is price and no atmosphere!
https://www.tripadvisor.com/Profile/Dev2706	Dev2706	Dev2706	5.0	25-34	woman	Woking, United	86.0	58.0	85.0	20.0	Foodie;Urban Explorer;Thrill Seeker;Nature Lover	https://www.tripadvisor.com/Restaurant_Review-g186338-d13544747-Reviews-Amrutha_Lounge-London_England.html	October 16, 2022	London, United Kingdom	en	5.0	Incredible experience	Went here for my birthday earlier in the year and the food and service were both sublime. The service was attentive and personal, without being intrusive, and the food was tasty, substantial and really high quality. As someone who has been vegan for years, having food like this, with the flavour and attention that was packed in, and shared in abundance, is a dream. And to make it even better, the price and the fact it is BYOB with no corkage, is unbelievable.  We couldn’t eat everything and so we were sent home with it as leftovers.  If I lived closer I’d be there more often. Please visit this amazing place!
https://www.tripadvisor.com/Profile/602paigeg	602paigeg	Paige G	3.0	25-34	woman	London, United	22.0	19.0	13.0	4.0	Foodie;Urban Explorer;Like a Local;Nature Lover	https://www.tripadvisor.com/Restaurant_Review-g186338-d13544747-Reviews-Amrutha_Lounge-London_England.html	December 12, 2020	London, United Kingdom	en	5.0	Another great visit!	It was so lovely to be back again last night! As always, the food was incredible and the welcome and service amazing. Thank you so much for another wonderful dinner (and lunchbox!), we can’t wait to see you again soon :)
https://www.tripadvisor.com/Profile/sandeepm451	sandeepm451	sandeep mehta	5.0	35-49	man	London, United	73.0	44.0	33.0	13.0	Vegetarian;Urban Explorer;Luxury Traveler	https://www.tripadvisor.com/Restaurant_Review-g186338-d13544747-Reviews-Amrutha_Lounge-London_England.html	March 6, 2020	London, United Kingdom	en	5.0	Good food	I have often visited them. The options for vegetarian food is amazing. The service is with smiles and food is tasty. They also customize the dish to your need.
https://www.tripadvisor.com/Profile/MattBenson	MattBenson	MattBenson	5.0	35-49	man	Sudbury, United	87.0	41.0	36.0	27.0	Art and Architecture Lover;Vegetarian;Foodie;Urban Explorer	https://www.tripadvisor.com/Restaurant_Review-g186338-d13544747-Reviews-Amrutha_Lounge-London_England.html	January 23, 2020	London, United Kingdom	en	5.0	Excellent food and fantastic service	We had a meal at Amrutha to celebrate my daughters graduation and this meal was the icing on the cake. The food was excellent which a great selection to cater for everyone and as there were 3 vegans in the party this was the perfect restaurant and very reasonably priced too. For the whole duration our food was constantly replenished so nobody goes home hungry and when we had had enough we were given pots to take home what we wanted (which was everything btw). The service was excellent, personal and prompt. If you want to eat here, pre-book a table, they were having to turn people away.
https://www.tripadvisor.com/Profile/mzungubabe	mzungubabe	Mzungubabe	6.0	35-49	woman	Nairobi, Kenya	531.0	236.0	247.0	30.0	Art and Architecture Lover;Foodie;Like a Local;History Buff	https://www.tripadvisor.com/Restaurant_Review-g186338-d13544747-Reviews-Amrutha_Lounge-London_England.html	August 15, 2019	London, United Kingdom	en	4.0	Vegan Asian fusion	The food here was good and the service extremely friendly. However, I would have preferred there to be one dominant cuisine rather than the mix of dishes included here in the Grande set menu (from Indian to Thai). Also felt that there were too many salads, and the selection should have included noodles as well as rice. If you want alcohol, don't forget to bring your own since the restaurant doesn't have a licence. The lemon and lime cheesecake was to die for!
https://www.tripadvisor.com/Profile/LondonSeb82	LondonSeb82	Sebastian B	5.0	35-49	man	London, United	23.0	18.0	12.0	16.0	Art and Architecture Lover;Foodie;Urban Explorer;Nature Lover	https://www.tripadvisor.com/Restaurant_Review-g186338-d13544747-Reviews-Amrutha_Lounge-London_England.html	August 9, 2019	London, United Kingdom	en	5.0	Great food, even for takeaway	First time here. Ordered to take away. Food was really delicious... a vegan place I will be returning to. We had the Green Curry box, Stir Fry box and some pakoras. The atmosphere is lively and friendly (from what I saw when I collected the food). Will eat in next time!
https://www.tripadvisor.com/Profile/Darki	Darki	Here 🇬🇧 There 🇵🇱 And 🌎	6.0	35-49	man	London, United	87.0	229.0	42.0	170.0	Vegetarian;Foodie;Like a Local	https://www.tripadvisor.com/Restaurant_Review-g186338-d13544747-Reviews-Amrutha_Lounge-London_England.html	May 23, 2019	London, United Kingdom	en	4.0	Good vegan food	Tasty vegan dishes at very good prices however... food took tooooo long to be served and card payments are not accepted nor receipts given .... One must ask for them to be emailed and pay cash !!! Very unusual practice.  Would I use it again??? Possibly as my employees are vegan and totally in awe of this place :)
https://www.tripadvisor.com/Profile/L_Hazell	L_Hazell	L_Hazell	6.0	25-34	woman	London, United	129.0	105.0	97.0	8.0	Foodie;Urban Explorer;Like a Local;Nightlife Seeker	https://www.tripadvisor.com/Restaurant_Review-g186338-d13544747-Reviews-Amrutha_Lounge-London_England.html	April 7, 2019	London, United Kingdom	en	5.0	Not that this restaurant needs another 5* review...	...but I'll add to it anyway!  My friend surprised me with a visit here for my birthday, me a vegetarian and her very much a carnivore. The food is incredible! So many amazing flavours and the chef has clearly put a lot of thought into how the dishes all go together.  Not only is it delicious, but it is greatvalue for money. £20pp gets you the grande selection - a tapas-style offering of nearly everything on the menu. It's more food than we could eat (and boy did we try!). Favourite dishes included the cashew cheeze, the homemade pakoras and the two curry dishes.  You get free top ups of any dish you want (we couldn't manage that) and they give you doggy bags to take away your left overs. The vegan brownie we had for dessert was TO DIE FOR. Oh how can it be so rich and crispy and gooey all at once, and accompanied by delicious vegan ice cream.  You bring your own booze but we also tried the delicious complimentary tea at the end. They were also kind enough to give us little pots of the tea mix to try at home!  The atmosphere was warm and welcoming, with everyone cooing when their selections arrived, and the staff were incredibly lovely and helpful.  This is a gem in Earlsfield and I'll definitely be back, bringing friends (veggies and non-veggies alike) so that we can feast again!!
https://www.tripadvisor.com/Profile/AndMed	AndMed	AndMed	4.0	35-49	man	London, United	22.0	14.0	20.0	22.0	Like a Local;History Buff;Eco-tourist;Peace and Quiet Seeker	https://www.tripadvisor.com/Restaurant_Review-g186338-d13544747-Reviews-Amrutha_Lounge-London_England.html	February 24, 2019	London, United Kingdom	en	5.0	Step up from my last visit	I live 50 metres from this restaurant and was one of its first visitors 12 months ago. I gave 5 stars then and have been 1-2 times since.  It’s been at least 6 months since I was last here and don’t mind admitting I thought the #1 rating in London was a bit overinflated (reflecting the warmest service in London)...but wow!  The food choices are a step up from those early days (reflecting the owner’s increased staff resources from the early days when it was just him + 1).  This is a place worthy of travelling across London for - even if its success means I now need to book to make sure I get in!  Well done - proud you’re in #Earlsfield
https://www.tripadvisor.com/Profile/Joandgraham	Jo M	Joandgraham	6.0	50-64	woman	Oxford, United	236.0	112.0	164.0	120.0	Foodie;Beach Goer;Family Vacationer	https://www.tripadvisor.com/Restaurant_Review-g186338-d13544747-Reviews-Amrutha_Lounge-London_England.html	February 3, 2019	London, United Kingdom	en	5.0	Brilliant yet again	Just love this place..only downside is that it is now so popular you have to book several days in advance, especially for Thurs, Friday and Saturday nights. We just don’t want it to change. The owner is so grounded I hope that won’t be the case and he deserves every success. We visited yet again last Friday and tried the new £20 buffet menu. The tofish we usually love wasn’t available but the owner gave us the most delicious plate of noodles to compensate. The new dishes of guacamole, gazpachio, cashew ‘cheese’ and mung beans did not disappoint. In fact I think this was the best meal we’ve ever had there. Warm welcomes, lovely service, superb food with sublime flavours... but sssssh... don’t want anyone else to discover it!!!! Sadly, too late!!!
https://www.tripadvisor.com/Profile/Bob1949	Bob1949	Bob1949	6.0	65+	man	Jersey, United	30.0	322.0	8.0	9.0	Foodie;60+ Traveler;Luxury Traveler	https://www.tripadvisor.com/Restaurant_Review-g186338-d13544747-Reviews-Amrutha_Lounge-London_England.html	January 29, 2019	London, United Kingdom	en	5.0	Superb!	We visited tonight, purely as a consequence of the great reviews on Tripadvisor. The passion of the owner and staff was palpable, the cost incredible and the food delightful. Bring your own wine is great and glasses readily arrived. I am not vegan, nor vegetarian but enjoyed every mouthful. We went for the £15 select buffet and it was a wow!. Plates of delicious food including rice, salads, sauces, morsels that I can't remember but were lovely. When you run out, the bowls are topped up and therein lies the danger - overeating. We were hoping to sample the 'tofish' but it wasn't on as the restaurant is experimenting with a new version. We were given a preview and was it superb - YES. Everything about Amrutha Lounge deserves accolades. We loved our evening there and will return fairly soon to experience great food, superb service, amazing value for money and an all round great time. It was heaving on a Tuesday night so get your reservation in.
https://www.tripadvisor.com/Profile/Gollumcouple	Gollumcouple	Gollumcouple	6.0	50-64	woman	Carshalton, United	104.0	59.0	96.0	2.0	Foodie;Urban Explorer;Thrifty Traveler	https://www.tripadvisor.com/Restaurant_Review-g186338-d2014346-Reviews-The_Famous_Curry_Bazaar-London_England.html	April 14, 2023	London, United Kingdom	en	3.0	Standard British Curry	It was challenging to get past the tout to the entrance which was daft as we had already decided to go in! Is a tout really necessary? The service was a little brusque and our bill was bought without asking us if we wanted anything else ( we did) . The menu was standard British curry fare that you get everywhere. The lamb passanda was nice, plenty of lamb and sauce and the saag paneer very tasty. The king prawn dish had a nice sauce but the prawns were very overcooked. The mango lassi was disappointing, very sweet and synthetic in taste.
https://www.tripadvisor.com/Profile/spinss	spinss	Scott P	6.0	25-34	man	Boston, Massachusetts	62.0	67.0	292.0	21.0	Foodie;Urban Explorer;Like a Local;History Buff	https://www.tripadvisor.com/Restaurant_Review-g186338-d1017662-Reviews-The_Park_Room-London_England.html	April 17, 2023	London, United Kingdom	en	5.0	Great afternoon tea with kids	Had afternoon tea, one of the activities we were looking forward to doing our two young girls (4 and 7) while in London. We did some research and selected the Lark Room at Grosvenor House hotel because of the kid-friendly tea.  They had a special menu in celebrations of the upcoming coronation which was nice. Selection of teas, plus hot chocolate or juice for the kids. Each kid got their own selection of sandwiches (cheese, butter and jam, banana, ham)scones, ice cream and sweets.  The kids also got a stuffed animal of “Grover” which was a nice touch.  Classy but not too stuffy. Perfect afternoon yea with kids. Asiduo our waiter was very attentive and made sure the kids left happy! Recommended
https://www.tripadvisor.com/Profile/RockgirlLondon	RockgirlLondon	RockgirlLondon	5.0	35-49	woman	London, United	68.0	49.0	105.0	5.0	Beach Goer	https://www.tripadvisor.com/Restaurant_Review-g186338-d1017662-Reviews-The_Park_Room-London_England.html	December 6, 2022	London, United Kingdom	en	5.0	Wonderful afternoon tea	I had a wonderful afternoon tea at the Grosvenor with three members of my family to celebrate a birthday. We all loved it, we were seated by the window and we loved the relaxed feel in the room. The food was perfect and our waiter Saiful was so friendly, attentive yet professional. I hope to return soon.
https://www.tripadvisor.com/Profile/helen118	helen s	helen s	6.0	35-49	woman	London, United	257.0	502.0	128.0	42.0	Peace and Quiet Seeker	https://www.tripadvisor.com/Restaurant_Review-g186338-d1017662-Reviews-The_Park_Room-London_England.html	November 11, 2022	London, United Kingdom	en	5.0	The best experience around	We have been to many afernoon teas around London. This is by far the best we have been too. From the man on the door to our server Filipos it was all around a great afternoon. The food was so tasty and there were proper english sandwiches. Great choice of jams. My fav was the rose petal. We didnt feel hurried at all. There was live piano playing in the back around. We got to take home our left over cakes. They were packed up so well in little plastic containers, Other places should copy this as it meant our cakes got home safe and sound. We look forward to our next visit thank you.
https://www.tripadvisor.com/Profile/H5786TDhelenb	Helen B	Helen B	6.0	50-64	woman	London, United	536.0	105.0	266.0	67.0	Urban Explorer	https://www.tripadvisor.com/Restaurant_Review-g186338-d1017662-Reviews-The_Park_Room-London_England.html	August 7, 2022	London, United Kingdom	en	4.0	Special celebratory birthday tea	This was a complete surprise and very enjoyable. Lovely setting with appropriate live music. Food was amazing - especially the fruit cake. Wonderful atmosphere. Staff were very friendly and knowledgable, but service was slow - hence not five star
https://www.tripadvisor.com/Profile/Norwegian1975	Norwegian1975	Simen	6.0	35-49	man	Copenhagen, Denmark	888.0	75.0	399.0	140.0	Foodie;Nightlife Seeker;Beach Goer;Luxury Traveler	https://www.tripadvisor.com/Restaurant_Review-g186338-d1017662-Reviews-The_Park_Room-London_England.html	April 4, 2022	London, United Kingdom	en	5.0	Just beautiful in every way! Great afternoon tea!	Firt time here and WOW! The beautiful Park Room, the interiour, the location in a very expensive area of London - Well, it all made our first afternoon tea visit here just perfect.  We also had the pleasure of being guest of Mr. Saiful and his perfect attention and service and smile.  Great great experience and very nice champagne as well. Make sure to not miss out for this if you want to experience elegant afternoon tea while in London!
https://www.tripadvisor.com/Profile/829jennief	829jennief	Jennie F	4.0	35-49	woman	Weymouth, United	32.0	13.0	41.0	6.0	Foodie;Thrill Seeker;Nightlife Seeker;Nature Lover	https://www.tripadvisor.com/Restaurant_Review-g186338-d1017662-Reviews-The_Park_Room-London_England.html	March 6, 2022	London, United Kingdom	en	5.0	Exceptional!	Fantastic experience from start to finish! Such a warm and friendly welcome from Valeria who made us feel relaxed straight away. Siri who looked after us at our table offered an excellent and faultless service from start to , nothing was too much! The afternoon tea itself was spectacular and excellent value for money. There was endless tea and sandwiches, with the most delicious scones Ive ever had, the selection of cakes was exceptional! Of you are planning on enjoying afternoon tea here make sure you arrive hungry! The Park Room itself is stunning such beautiful surroundings for an indulgent experience and we loved the added extra of the pianist playing in the background. Would definitely visit again for a special occasion.
https://www.tripadvisor.com/Profile/BarbaraD58	BarbaraD58	BarbaraD58	5.0	50-64	woman	London, United	66.0	38.0	28.0	24.0	Foodie;Like a Local;Shopping Fanatic;Luxury Traveler	https://www.tripadvisor.com/Restaurant_Review-g186338-d1017662-Reviews-The_Park_Room-London_England.html	December 6, 2021	London, United Kingdom	en	5.0	Best Relaxing Afternoon Tea	Such a lovely relaxing afternoon spent at The Park Room from the yummy food loads of choice and variety of teas and the very friendly and attentive staff especially Altay who was very knowledgeable about choice of teas. A fabulous afternoon we will be back
https://www.tripadvisor.com/Profile/gvc1941	gvc1941	GrahamC	6.0	65+	man	Orpington, United	101.0	186.0	41.0	3.0	Urban Explorer;60+ Traveler;Luxury Traveler	https://www.tripadvisor.com/Restaurant_Review-g186338-d1017662-Reviews-The_Park_Room-London_England.html	November 26, 2021	London, United Kingdom	en	5.0	Afternoon tea in the Park room	Afternoon tea was fantastic great food, tea, champagne and service.Attention to derail and Altay was a credit to the hotel. Good range of teas, finger and open sandwiches are perfect as was the Scones an cakes. Lovely surroundings with background piano playing the old favourites.
https://www.tripadvisor.com/Profile/KimJ872	Kim J	Kim J	5.0	25-34	woman	London, United	63.0	33.0	35.0	81.0	Foodie;Peace and Quiet Seeker;Beach Goer;Luxury Traveler	https://www.tripadvisor.com/Restaurant_Review-g186338-d1017662-Reviews-The_Park_Room-London_England.html	October 24, 2021	London, United Kingdom	en	5.0	A special treat for our anniversary	We came for a champagne afternoon tea for our wedding anniversary. The ambience, service and food and drink definitely made the day very special and did not disappoint. Live piano music in the background, tables spaced out nicely to make you feel Covid safe and comfortable and beautifully presented. All staff wore masks. The food and selection of teas and jams were outstanding. Really recommend trying rose petal jam and wild cherry tea. Altay, our waiter, was very attentive and helpful.  If you want to pamper yourself or a loved one then this is the place to go.
https://www.tripadvisor.com/Profile/GrantHodgkinson	GrantHodgkinson	Grant H	6.0	35-49	man	Welwyn, United	550.0	272.0	369.0	98.0	Art and Architecture Lover;Foodie;Urban Explorer;Like a Local	https://www.tripadvisor.com/Restaurant_Review-g186338-d1017662-Reviews-The_Park_Room-London_England.html	December 10, 2020	London, United Kingdom	en	4.0	A lovely spot to while away the time, even if not for afternoon tea	"While staying at the hotel recently, we were looking for lunch and decided to have a quick bite at the Park Room. We had only experienced them for afternoon tea before, so perusing their ""all day dining"" menu was a little different.  They have a good selection of salads and sandwiches, which can be augmented with a good selection of wines and champagnes.  Food is a subset of that on offer from the JW Steakhouse (also in the hotel), but served in the opulent style of the Park Room.  If you're looking for something slightly less than afternoon tea, this is an option. (Although afternoon tea at the Park Room is also excellent.)"
https://www.tripadvisor.com/Profile/stevebG6121BX	Steve B	Steve Buckley	6.0	65+	man	London, United	234.0	610.0	18.0	248.0	Foodie;Nature Lover;60+ Traveler;Peace and Quiet Seeker	https://www.tripadvisor.com/Restaurant_Review-g186338-d1017662-Reviews-The_Park_Room-London_England.html	October 20, 2020	London, United Kingdom	en	5.0	Excellent Afternoon Tea In a lovely environment and outstanding service.	Despite London having moved into the new Tier 2 (High) Covid-19 category, my wife and myself had Afternoon Tea earlier today in the Park Room at the Grosvenor House Hotel on Park Lane.  We arrived a little late but were given a warm welcome by both Andre and Herlyn who were not only expecting us (current bookings are understandably much lower than normal) but provided exceptional service throughout our visit. With only one other table taken, we were soon sitting at one of the nice window tables overlooking Hyde Park.  After taking our Tea (we both opted for English Breakfast) and Jam (Ginger & Rhubarb, Rose Petal and Strawberry) orders, it wasn’t long before our substantial Afternoon Tea (good range of delicious sandwiches, 4 lovely scones and some nice deserts) arrived. There was certainly plenty to eat and what was left was put into a doggy bag together with 2 slices of lemon drizzle cake.  Not only that, we had two pots of Ginger & Lemon Tea before departing by which time it was pleasing to see several other tables having been taken.  All in all, it was a most enjoyable experience - enhanced by both Andre & Herlyn who certainly went the extra mile as far as we were concerned!
